0|1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
2|1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|
10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|
22|8|5|4|3|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|
19|18|14|10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|
3|1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
5|4|3|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
17|16|15|14|10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|
0|1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
1|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|
8|5|4|3|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|
8|5|4|3|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|
15|14|10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
25|21|17|16|15|14|10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|
18|14|10|9|6|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
13|12|2|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|2|0|1|
25|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|
24|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|17|21|18|16|
